,:id,:version,:created_at,:updated_at,statefp10,countyfp10,tractce10,geoid10,name10,namelsad10,commarea,commarea_n,notes,geometry,pharmacy_count,area_sq_miles,pharm_density,TOTAL POPULATION,pharm_per_1000
0,row-8aqb-qwrz-tuux,rv-adps~jf5z.8f25,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010100,17031010100,101,Census Tract 101,1,1,,"MULTIPOLYGON (((445051.8304296276 4652143.134887702, 445038.3706391297 4652137.132234008, 445038.0783798206 4652131.471642443, 445034.51741341955 4652131.388217501, 445023.4196841172 4652131.03013344, 444989.8789762582 4652130.068949019, 444978.6993087989 4652129.822610584, 444954.2701487756 4652129.346054479, 444920.15416813263 4652128.94484442, 444880.98607840104 4652128.361006133, 444856.4758320742 4652128.107489621, 444819.9579703121 4652127.614413534, 444792.880261958 4652127.270063942, 444710.4043350376 4652126.136304775, 444673.88644006517 4652125.64398264, 444673.91242324375 4652128.974873124, 444673.9075821409 4652138.968194254, 444673.85163511103 4652142.410761899, 444653.15163206164 4652142.350281938, 444622.3517361429 4652142.47980479, 444590.8912335895 4652142.83668671, 444570.11103564844 4652143.110190049, 444559.43159120786 4652143.3047485165, 444549.57921775634 4652143.381812805, 444518.70000173786 4652143.956544409, 444487.8199171559 4652144.420385758, 444467.2061832098 4652144.80392171, 444457.5193910386 4652144.87981616, 444428.2115097878 4652145.220559782, 444418.44279465196 4652145.408184682, 444408.75600988057 4652145.484147578, 444379.6154535488 4652146.045852343, 444369.8467458065 4652146.2335457085, 444350.14373324154 4652146.610277758, 444321.0859820751 4652147.171568859, 444290.8673837909 4652147.520038243, 444271.08158702514 4652147.897633225, 444250.53843440197 4652146.726737352, 444234.8778742907 4652176.829809469, 444193.18173503556 4652223.238160061, 444005.7228292695 4652432.2441517245, 443943.1846841291 4652502.0254223095, 443941.68014992494 4652510.698190156, 443937.1665865805 4652536.716493557, 443935.66206840024 4652545.389261472, 444012.0131867063 4652547.339558146, 444037.60269622225 4652548.136788416, 444240.8213344251 4652553.641449095, 444317.0083974976 4652555.818397188, 444375.695711552 4652554.136160342, 444434.96344341227 4652552.560890207, 444436.7847819014 4652552.546611377, 444796.23454172356 4652558.176562705, 444874.81522896804 4652559.452564687, 444915.3943675767 4652550.143107775, 444919.7761140286 4652549.331800101, 444932.7557714438 4652546.899169122, 444937.0547270559 4652546.088518917, 444935.51453586156 4652539.6603671, 444937.17466691654 4652518.883648414, 444962.27898874925 4652457.174453031, 444967.15329532657 4652445.144664981, 444974.8701193908 4652425.986483522, 444965.0819787563 4652423.619680586, 444973.4723415442 4652405.899741089, 444979.5065389831 4652404.631489762, 444983.7685496749 4652399.046586624, 444985.49605158577 4652386.93020965, 444989.7064037243 4652374.683519335, 444995.0990872734 4652365.425647301, 445005.35835157544 4652353.798247581, 445022.46054755594 4652359.7725783065, 445043.56806197914 4652252.236674358, 445038.6652764553 4652249.942930215, 445039.1217832486 4652234.061178506, 445019.6183271252 4652228.105429354, 445024.9173593653 4652206.74534582, 445037.28447839955 4652157.238238695, 445049.48342143756 4652160.807868077, 445051.8304296276 4652143.134887702)))",0.0,0.14702207488726618,0.0,4854.0,0.0
1,row-4kbw~6yex-7ptv,rv-jemq-i2pg.633f,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010201,17031010201,102.01,Census Tract 102.01,1,1,,"MULTIPOLYGON (((443686.7359125407 4651392.136443192, 443672.24380895327 4651392.029489962, 443632.326205106 4651391.458426257, 443512.40772335767 4651389.747928222, 443500.81367388123 4651389.618228848, 443472.4081627339 4651389.289455525, 443467.1633197982 4651385.778099552, 443465.91509114066 4651385.010797032, 443445.70390607975 4651373.846232677, 443438.88490881905 4651370.23642139, 443435.4412755914 4651384.920739315, 443429.5007406283 4651408.396878926, 443400.35261420213 4651522.553196478, 443390.5548727216 4651560.71702623, 443384.2940883753 4651585.528217603, 443365.26360104035 4651659.963818372, 443358.8382921782 4651684.887383108, 443354.6781747822 4651703.1306580305, 443352.86070862575 4651714.026782478, 443351.9916046813 4651719.252457248, 443346.76361789065 4651780.031364968, 443344.8033245138 4651804.14202253, 443342.3122517146 4651834.363945667, 443339.83805533254 4651866.695436959, 443332.4182931604 4651964.023009098, 443331.51522836875 4651975.355990713, 443329.94597393693 4651996.576571095, 443327.23683678743 4652030.575508195, 443321.7331917958 4652098.240957707, 443318.44636287144 4652132.466597237, 443316.52649681654 4652151.247187242, 443315.4889722727 4652166.467537291, 443343.30385407194 4652165.801010646, 443377.7421849933 4652165.081684218, 443426.58472022647 4652164.025478125, 443454.31770811294 4652163.4710781295, 443467.9776625386 4652163.251088532, 443487.59783224046 4652162.872560818, 443546.2099600535 4652161.739300238, 443565.7473380753 4652161.361650829, 443585.3666234926 4652160.872369996, 443644.06156196975 4652159.739251987, 443663.59982241207 4652159.472904383, 443683.88146460865 4652158.978631465, 443722.046393487 4652158.342413525, 443744.56433400966 4652157.941595359, 443764.7649435908 4652157.670270956, 443780.4119461541 4652157.435114789, 443797.5483397702 4652157.077152614, 443838.27986063354 4652156.421204987, 443848.79369680077 4652156.2268718425, 443865.84817468765 4652155.980762127, 443872.0567768664 4652155.8205567645, 443890.5196214149 4652155.674391214, 443896.64630077034 4652155.625893617, 443909.56113386224 4652155.412650301, 443925.87047778314 4652155.172578402, 443936.20556479105 4652153.314239586, 443941.2533046232 4652152.941212534, 443948.20879913965 4652152.997245194, 443951.02464178274 4652153.086014824, 443961.0434758973 4652153.117840595, 443966.0764424083 4652119.433929198, 443980.929881888 4652018.717304273, 443985.8811284979 4651985.145109132, 443994.8485869712 4651935.885018388, 444012.85442085605 4651835.809812512, 444019.8447784355 4651787.786793345, 444027.07137027744 4651738.207403207, 444031.53724491544 4651695.534093763, 444044.93783767486 4651567.847287718, 444049.3220224078 4651525.2856793795, 444050.03141058935 4651499.741672945, 444051.91384738963 4651423.444707939, 444052.54133503174 4651398.012394018, 444046.33032694226 4651397.950366115, 444011.04972227936 4651397.340590425, 443886.3281578467 4651395.55065343, 443844.75457283773 4651394.991509411, 443810.3019421198 4651394.37617363, 443706.7783956585 4651392.532470827, 443686.7359125407 4651392.136443192)))",0.0,0.194636205245258,0.0,6450.0,0.0
2,row-wmsc~9irt~s9wd,rv-b2t6~z4uk~2wis,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010202,17031010202,102.02,Census Tract 102.02,1,1,,"MULTIPOLYGON (((444250.53843440197 4652146.726737352, 444271.08158702514 4652147.897633225, 444290.8673837909 4652147.520038243, 444321.0859820751 4652147.171568859, 444350.14373324154 4652146.610277758, 444369.8467458065 4652146.2335457085, 444379.6154535488 4652146.045852343, 444408.75600988057 4652145.484147578, 444418.44279465196 4652145.408184682, 444416.707321261 4652029.610664957, 444420.4610568884 4652022.585929356, 444435.77575118357 4652001.035823632, 444440.1212606047 4651995.560969776, 444457.42953386414 4652006.52899153, 444465.5014766869 4652011.684464249, 444489.5490432671 4652026.819152523, 444497.53814971156 4652031.97531275, 444497.6646361893 4652026.977680931, 444497.96131266456 4652011.985427407, 444498.00588423474 4652007.099472551, 444498.39778189996 4651983.112516555, 444498.87360198464 4651948.687471443, 444499.5743600455 4651911.26268389, 444499.7306639859 4651899.4915931085, 444499.30478215986 4651887.3919452615, 444499.18202226324 4651882.285227461, 444499.07749943767 4651879.510138706, 444498.75613350456 4651870.185587314, 444498.7335487175 4651867.298813663, 444498.61165724345 4651862.303130889, 444498.459353273 4651853.421397439, 444498.5484931946 4651843.649495553, 444498.6717829731 4651827.659271847, 444499.43799124676 4651788.0132484, 444499.7896991844 4651769.467407119, 444500.2661698771 4651745.701871659, 444500.8222373114 4651710.943102419, 444501.5326210766 4651674.739654629, 444501.92805068195 4651651.196831364, 444502.40107244404 4651626.98718635, 444503.0278132891 4651590.673360969, 444503.6545654559 4651554.359543243, 444504.045678272 4651530.261575368, 444504.51177967695 4651505.163695903, 444505.1472425135 4651469.960175243, 444505.91271319136 4651430.203147632, 444506.37970453774 4651405.216295671, 444470.51960256224 4651404.6087678205, 444362.7736574286 4651402.788564698, 444326.8315992551 4651402.293437231, 444289.2326186897 4651401.700481527, 444205.1739658654 4651400.473842018, 444176.3528205916 4651399.923452038, 444138.671000355 4651399.331938002, 444121.52577698283 4651398.800819205, 444070.2591823932 4651397.650532287, 444069.8451745447 4651397.653795861, 444059.0007614687 4651398.0724650845, 444056.5166993007 4651398.092061999, 444052.54133503174 4651398.012394018, 444051.91384738963 4651423.444707939, 444050.03141058935 4651499.741672945, 444049.3220224078 4651525.2856793795, 444044.93783767486 4651567.847287718, 444031.53724491544 4651695.534093763, 444027.07137027744 4651738.207403207, 444019.8447784355 4651787.786793345, 444012.85442085605 4651835.809812512, 443994.8485869712 4651935.885018388, 443985.8811284979 4651985.145109132, 443980.929881888 4652018.717304273, 443966.0764424083 4652119.433929198, 443961.0434758973 4652153.117840595, 443963.1133017779 4652153.101475917, 443970.1498355246 4652152.934811566, 443992.91616873274 4652152.532821362, 443997.3852401702 4652152.275438256, 444006.4070496951 4652151.871057456, 444026.0219899396 4652150.8278506985, 444058.2346258166 4652151.350811729, 444199.2250707339 4652149.462262126, 444219.42307869287 4652148.859142847, 444235.38991717715 4652147.178998798, 444248.9601299696 4652146.0729249185, 444250.53843440197 4652146.726737352)))",2.0,0.13570114218393456,14.738269463414854,2818.0,0.7097232079489
3,row-hwhy-qahh-cbw4,rv-w4dx~y6rt-mz43,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010300,17031010300,103,Census Tract 103,1,1,,"MULTIPOLYGON (((444931.8898776858 4651411.558841961, 444901.3309115333 4651411.130030645, 444860.337212057 4651410.560429204, 444854.20816765964 4651410.386023678, 444842.5314116747 4651410.254780677, 444835.90556100506 4651410.084250264, 444835.65715033957 4651410.08618414, 444829.69457080885 4651410.021544737, 444823.3179835891 4651409.960130845, 444801.0400291073 4651409.578346791, 444714.91161936487 4651408.361788128, 444686.17511494824 4651408.030731872, 444650.23226351244 4651407.422939729, 444542.4045274153 4651405.711687238, 444506.37970453774 4651405.216295671, 444505.91271319136 4651430.203147632, 444505.1472425135 4651469.960175243, 444504.51177967695 4651505.163695903, 444504.045678272 4651530.261575368, 444503.6545654559 4651554.359543243, 444503.0278132891 4651590.673360969, 444502.40107244404 4651626.98718635, 444501.92805068195 4651651.196831364, 444501.5326210766 4651674.739654629, 444500.8222373114 4651710.943102419, 444500.2661698771 4651745.701871659, 444499.7896991844 4651769.467407119, 444499.43799124676 4651788.0132484, 444498.6717829731 4651827.659271847, 444498.5484931946 4651843.649495553, 444498.459353273 4651853.421397439, 444498.61165724345 4651862.303130889, 444498.7335487175 4651867.298813663, 444498.75613350456 4651870.185587314, 444499.07749943767 4651879.510138706, 444499.18202226324 4651882.285227461, 444499.30478215986 4651887.3919452615, 444499.7306639859 4651899.4915931085, 444499.5743600455 4651911.26268389, 444498.87360198464 4651948.687471443, 444498.39778189996 4651983.112516555, 444498.00588423474 4652007.099472551, 444497.96131266456 4652011.985427407, 444497.6646361893 4652026.977680931, 444497.53814971156 4652031.97531275, 444489.5490432671 4652026.819152523, 444465.5014766869 4652011.684464249, 444457.42953386414 4652006.52899153, 444440.1212606047 4651995.560969776, 444435.77575118357 4652001.035823632, 444420.4610568884 4652022.585929356, 444416.707321261 4652029.610664957, 444418.44279465196 4652145.408184682, 444428.2115097878 4652145.220559782, 444457.5193910386 4652144.87981616, 444467.2061832098 4652144.80392171, 444487.8199171559 4652144.420385758, 444518.70000173786 4652143.956544409, 444549.57921775634 4652143.381812805, 444559.43159120786 4652143.3047485165, 444570.11103564844 4652143.110190049, 444590.8912335895 4652142.83668671, 444622.3517361429 4652142.47980479, 444653.15163206164 4652142.350281938, 444673.85163511103 4652142.410761899, 444673.9075821409 4652138.968194254, 444673.91242324375 4652128.974873124, 444673.88644006517 4652125.64398264, 444710.4043350376 4652126.136304775, 444792.880261958 4652127.270063942, 444819.9579703121 4652127.614413534, 444856.4758320742 4652128.107489621, 444880.98607840104 4652128.361006133, 444920.15416813263 4652128.94484442, 444954.2701487756 4652129.346054479, 444978.6993087989 4652129.822610584, 444989.8789762582 4652130.068949019, 445023.4196841172 4652131.03013344, 445034.51741341955 4652131.388217501, 445038.0783798206 4652131.471642443, 445037.59471568075 4652122.481445443, 445042.58336475247 4652103.788656339, 445045.31661944423 4652093.219011589, 445059.74402895174 4652063.793571958, 445084.409429946 4652041.284146533, 445088.1921772179 4652037.923751266, 445086.19619776733 4652015.398834, 445082.9918089365 4651997.213691591, 445084.6883828081 4651991.759767579, 445090.0981050161 4651973.95204897, 445100.2163027395 4651944.0049085105, 445097.4027003057 4651922.818755784, 445095.6513876469 4651910.5072854655, 445095.2273866372 4651898.518646689, 445094.35875038855 4651871.876659051, 445094.15706052317 4651867.214694753, 445121.3083450295 4651834.13770795, 445127.1635370914 4651809.664396883, 445129.44303100597 4651783.220118929, 445131.53805418673 4651754.33446987, 445132.1282896328 4651745.002851867, 445149.13739113696 4651738.76423196, 445155.4954773993 4651693.634314736, 445157.8408296644 4651686.398817066, 445166.49684239057 4651660.016265001, 445174.42403316486 4651635.749057466, 445178.7119856417 4651622.724651331, 445179.2662643867 4651608.729800633, 445196.2204768521 4651563.184900416, 445204.89823541907 4651539.578147944, 445209.11722685694 4651528.330883087, 445221.6086747353 4651494.590380752, 445222.8249637628 4651491.249898616, 445224.6650781679 4651482.907965136, 445227.7862898058 4651468.893287303, 445232.1834755729 4651448.539693362, 445238.80551348807 4651437.4959630985, 445241.98077401344 4651430.476161215, 445247.4324879592 4651417.998003262, 445228.8352312236 4651411.70153651, 445227.75710017607 4651411.487797999, 445164.19210926694 4651415.421244849, 445144.398250043 4651415.019178716, 445084.8527795889 4651414.036654065, 445064.97696611163 4651413.746478205, 445024.06525393703 4651413.064255363, 445000.62810804916 4651412.690843264, 444931.8898776858 4651411.558841961)))",0.0,0.18211496085884646,0.0,6236.0,0.0
4,row-yxgp-s9en~2ias,rv-4c6w_wwt6~fbpa,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010400,17031010400,104,Census Tract 104,1,1,,"MULTIPOLYGON (((446100.3195307084 4649812.991006099, 445752.5807985547 4649796.987583712, 445752.8114382716 4649794.654062878, 445741.88338831527 4649795.292821817, 445742.07412542996 4649787.740912259, 445728.98763767054 4649787.72997599, 445689.81355247577 4649788.029775417, 445676.64509558486 4649788.130607707, 445669.36029931536 4649788.630533831, 445657.68091323576 4649788.497922923, 445639.4587052894 4649788.415464342, 445600.6961676188 4649788.379496663, 445581.6466060209 4649788.414561542, 445555.3054360935 4649788.061491677, 445523.4989578623 4649787.861530295, 445476.0368395601 4649787.448912712, 445449.61454399687 4649787.318928425, 445438.26642655727 4649787.184130454, 445407.8687305208 4649787.084884913, 445403.89334570133 4649787.11547876, 445403.3964254079 4649787.11930009, 445397.2668493706 4649787.055443434, 445392.4632590405 4649787.092418936, 445385.4235161544 4649787.146613456, 445383.6834314792 4649787.048975868, 445358.2541152237 4649786.8006563885, 445357.2594146465 4649786.697279124, 445348.3976179541 4649786.765543764, 445337.2979562599 4649786.628995054, 445303.7513590616 4649786.332386273, 445292.5697356886 4649786.307568, 445292.3137815104 4649796.080726673, 445292.2378021804 4649796.9695973545, 445289.47456558055 4649825.305133081, 445288.4732358129 4649835.084039129, 445285.627211338 4649863.42021696, 445284.8880463306 4649874.973684852, 445284.43822279514 4649881.084147318, 445282.25919879874 4649995.91236183, 445281.890688464 4650012.5705909645, 445281.3276668223 4650036.225591035, 445281.2730922145 4650039.890196706, 445281.0282824158 4650051.106717732, 445280.8917541676 4650054.882992628, 445280.8380473438 4650058.658633099, 445280.7749120737 4650061.212942399, 445280.67691163154 4650069.98553952, 445280.54123582615 4650073.872841841, 445280.3843849284 4650085.754900222, 445280.50400682125 4650090.52852592, 445280.62620839046 4650095.635233495, 445280.7877829791 4650105.849298431, 445279.898006508 4650140.832489165, 445279.4475643252 4650157.60239524, 445279.18073256727 4650176.702637515, 445277.2557822667 4650270.764964539, 445275.07633803965 4650396.252456399, 445273.5690595486 4650490.755736892, 445273.3934082825 4650500.1951555535, 445272.80651256314 4650520.741352142, 445270.9630413644 4650582.380576454, 445270.822256433 4650585.601707015, 445268.4697989043 4650602.719416183, 445266.74815893976 4650615.723923751, 445263.79720726976 4650630.40345674, 445260.288868731 4650647.974225532, 445252.57464240736 4650678.568694159, 445244.79909944796 4650711.9395422805, 445238.4670682532 4650739.1922764955, 445232.1325195515 4650766.111921217, 445213.04722137784 4650846.982587126, 445206.63091742276 4650874.013932722, 445200.2949097095 4650900.711561904, 445181.2069390287 4650981.138213233, 445174.7891835971 4651007.947543187, 445168.45599457005 4651034.978293775, 445149.4584569443 4651116.292654818, 445143.04352804006 4651143.43510614, 445136.6269340591 4651170.355510575, 445117.21270882274 4651251.229067213, 445110.71438240784 4651278.261164731, 445106.03980884457 4651294.841747786, 445102.31507337175 4651305.752139221, 445074.53951879486 4651386.801620032, 445069.8436101937 4651400.606496803, 445064.97696611163 4651413.746478205, 445084.8527795889 4651414.036654065, 445144.398250043 4651415.019178716, 445164.19210926694 4651415.421244849, 445227.75710017607 4651411.487797999, 445228.8352312236 4651411.70153651, 445247.4324879592 4651417.998003262, 445345.1495259222 4651429.458056434, 445638.2977716251 4651463.735245748, 445735.9315049121 4651475.312332259, 445908.6201896096 4650687.525105115, 446100.3195307084 4649812.991006099)))",1.0,0.4442186591148712,2.2511436192089547,5042.0,0.19833399444664815
5,row-xwaf-ej9j~5aqb,rv-682q_yyqs~8uvu,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010501,17031010501,105.01,Census Tract 105.01,1,1,,"MULTIPOLYGON (((444931.8898776858 4651411.558841961, 445000.62810804916 4651412.690843264, 445024.06525393703 4651413.064255363, 445064.97696611163 4651413.746478205, 445069.8436101937 4651400.606496803, 445074.53951879486 4651386.801620032, 445102.31507337175 4651305.752139221, 445106.03980884457 4651294.841747786, 445110.71438240784 4651278.261164731, 445117.21270882274 4651251.229067213, 445136.6269340591 4651170.355510575, 445143.04352804006 4651143.43510614, 445149.4584569443 4651116.292654818, 445168.45599457005 4651034.978293775, 445174.7891835971 4651007.947543187, 445181.2069390287 4650981.138213233, 445200.2949097095 4650900.711561904, 445206.63091742276 4650874.013932722, 445213.04722137784 4650846.982587126, 445232.1325195515 4650766.111921217, 445238.4670682532 4650739.1922764955, 445198.8790231747 4650738.831863281, 445177.84285946295 4650738.661336432, 445177.7484925967 4650726.448098279, 445190.39758780104 4650670.055033445, 445137.22826967994 4650669.799932106, 445095.1495014453 4650668.682103968, 445093.69473182573 4650737.535759554, 445079.86297858995 4650737.309750108, 445040.1912259709 4650736.83983505, 445018.5727996221 4650736.341192372, 444985.3601722945 4650735.821504319, 444953.63897525927 4650735.401439498, 444931.9402992116 4650735.2367876675, 444920.3443856522 4650734.993733086, 444885.5566368281 4650734.264675975, 444873.87876931886 4650734.133366986, 444873.5087177177 4650761.118040686, 444872.1527596725 4650842.407077726, 444871.6179716044 4650869.5040706545, 444871.16427892505 4650896.378359098, 444869.72215752536 4650977.223936572, 444869.1865420906 4651004.209902196, 444868.73374249146 4651031.195233381, 444867.96786202246 4651071.17423004, 444867.4590444961 4651112.261597235, 444867.00712836237 4651139.357963561, 444866.5543615299 4651166.343294813, 444865.7091765001 4651206.767066049, 444864.86659953895 4651247.523927051, 444864.484542582 4651262.294726038, 444863.7522902869 4651274.625445108, 444863.03471625014 4651288.843667711, 444862.80360290234 4651301.725679035, 444861.87653267995 4651342.26112759, 444860.953799046 4651383.351735901, 444860.337212057 4651410.560429204, 444901.3309115333 4651411.130030645, 444931.8898776858 4651411.558841961)))",0.0,0.07799449210202751,0.0,4091.0,0.0
6,row-2xcv.97qn-fzkm,rv-p2aw-mpai.sdi4,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010502,17031010502,105.02,Census Tract 105.02,1,1,,"MULTIPOLYGON (((444870.4102307779 4650543.511232539, 444869.9909921274 4650574.826684733, 444869.75636002154 4650587.264563412, 444869.6675134044 4650597.147467287, 444870.74405360705 4650597.139098334, 444873.6433099661 4650597.227601867, 444874.637904175 4650597.3309098855, 444877.61910648295 4650597.307736445, 444879.35900125303 4650597.4052511, 444885.9036667748 4650597.687492329, 444886.3177201135 4650597.684274681, 444889.21696884866 4650597.772785942, 444881.54999943415 4650623.592754443, 444880.5804232587 4650626.709301417, 444877.12737593276 4650640.615658361, 444876.41311567934 4650665.93745887, 444874.98721244955 4650706.254673255, 444873.87876931886 4650734.133366986, 444885.5566368281 4650734.264675975, 444920.3443856522 4650734.993733086, 444931.9402992116 4650735.2367876675, 444953.63897525927 4650735.401439498, 444985.3601722945 4650735.821504319, 445018.5727996221 4650736.341192372, 445040.1912259709 4650736.83983505, 445079.86297858995 4650737.309750108, 445093.69473182573 4650737.535759554, 445095.1495014453 4650668.682103968, 445137.22826967994 4650669.799932106, 445190.39758780104 4650670.055033445, 445177.7484925967 4650726.448098279, 445177.84285946295 4650738.661336432, 445198.8790231747 4650738.831863281, 445238.4670682532 4650739.1922764955, 445244.79909944796 4650711.9395422805, 445252.57464240736 4650678.568694159, 445260.288868731 4650647.974225532, 445263.79720726976 4650630.40345674, 445266.74815893976 4650615.723923751, 445268.4697989043 4650602.719416183, 445270.822256433 4650585.601707015, 445270.9630413644 4650582.380576454, 445272.80651256314 4650520.741352142, 445273.3934082825 4650500.1951555535, 445273.5690595486 4650490.755736892, 445275.07633803965 4650396.252456399, 445277.2557822667 4650270.764964539, 445241.22702099214 4650270.487846818, 445214.2268016692 4650270.363232644, 445132.9750902481 4650269.6588588245, 445120.2207295055 4650269.646500853, 445100.9162701068 4650268.685530297, 445096.8531854819 4650268.050762939, 445092.3751646982 4650267.308170601, 445090.1365843079 4650266.992391908, 445082.17603491124 4650265.721596114, 445078.7754674978 4650265.081707995, 445074.21549296385 4650264.450800146, 445071.2307140429 4650264.029772075, 445069.32252851006 4650263.600405693, 445066.17212215473 4650263.18066156, 445055.6434419463 4650261.818740162, 445054.4003611741 4650261.717335043, 445049.3469213306 4650261.53441162, 445031.8660751866 4650260.781577454, 445014.47234224156 4650260.583283817, 444931.8954202365 4650259.891489125, 444909.61472591007 4650259.620358118, 444874.58050611423 4650259.448414322, 444874.26473248843 4650282.768450781, 444873.1518158517 4650352.72984412, 444872.75410970685 4650376.161557611, 444872.55395427597 4650393.040607748, 444872.3667451742 4650411.585091383, 444871.55669022934 4650467.220491248, 444871.2866788628 4650485.765624531, 444871.04512551375 4650507.974730158, 444870.9735302776 4650509.418758559, 444870.4102307779 4650543.511232539)))",0.0,0.06958921987890646,0.0,3101.0,0.0
7,row-ecgh.a3s9~26up,rv-whte-d84u_yazv,2015-12-02 17:25:04.221000+00:00,2015-12-02 17:25:04.221000+00:00,17,031,010503,17031010503,105.03,Census Tract 105.03,1,1,,"MULTIPOLYGON (((445138.6720028126 4649785.2753466405, 445107.0302468907 4649784.964939766, 445087.4828771447 4649784.894146464, 445084.00355197064 4649784.810043668, 445065.2006988106 4649784.622521253, 445038.8611731715 4649784.493426007, 445008.71103670215 4649784.28294055, 444989.82622142433 4649784.207285701, 444982.7856093883 4649784.150848679, 444936.7330535508 4649783.952975262, 444882.4786579492 4649783.486016133, 444881.6348189638 4649824.131844502, 444881.5735593687 4649826.90823086, 444879.35185446875 4649946.067434334, 444878.6426679239 4649982.714930352, 444878.591760933 4649986.823671312, 444878.4977076906 4649996.040404022, 444878.0516056986 4650023.913915517, 444877.87559273635 4650033.242316685, 444877.6305264489 4650055.00728192, 444877.18357679114 4650082.769773673, 444876.6477545675 4650120.415169203, 444876.3207473214 4650142.291811482, 444876.22927849577 4650151.841625555, 444875.7918411897 4650180.82544899, 444875.61841952323 4650190.486932479, 444875.47691474715 4650204.256505178, 444874.8039625295 4650245.567164533, 444874.58050611423 4650259.448414322, 444909.61472591007 4650259.620358118, 444931.8954202365 4650259.891489125, 445014.47234224156 4650260.583283817, 445031.8660751866 4650260.781577454, 445049.3469213306 4650261.53441162, 445054.4003611741 4650261.717335043, 445055.6434419463 4650261.818740162, 445066.17212215473 4650263.18066156, 445069.32252851006 4650263.600405693, 445071.2307140429 4650264.029772075, 445074.21549296385 4650264.450800146, 445078.7754674978 4650265.081707995, 445082.17603491124 4650265.721596114, 445090.1365843079 4650266.992391908, 445092.3751646982 4650267.308170601, 445096.8531854819 4650268.050762939, 445100.9162701068 4650268.685530297, 445120.2207295055 4650269.646500853, 445132.9750902481 4650269.6588588245, 445214.2268016692 4650270.363232644, 445241.22702099214 4650270.487846818, 445277.2557822667 4650270.764964539, 445279.18073256727 4650176.702637515, 445279.4475643252 4650157.60239524, 445279.898006508 4650140.832489165, 445280.7877829791 4650105.849298431, 445280.62620839046 4650095.635233495, 445280.50400682125 4650090.52852592, 445280.3843849284 4650085.754900222, 445280.54123582615 4650073.872841841, 445280.67691163154 4650069.98553952, 445280.7749120737 4650061.212942399, 445280.8380473438 4650058.658633099, 445280.8917541676 4650054.882992628, 445281.0282824158 4650051.106717732, 445281.2730922145 4650039.890196706, 445281.3276668223 4650036.225591035, 445281.890688464 4650012.5705909645, 445282.25919879874 4649995.91236183, 445284.43822279514 4649881.084147318, 445284.8880463306 4649874.973684852, 445285.627211338 4649863.42021696, 445288.4732358129 4649835.084039129, 445289.47456558055 4649825.305133081, 445292.2378021804 4649796.9695973545, 445292.3137815104 4649796.080726673, 445292.5697356886 4649786.307568, 445271.8620323724 4649786.134186383, 445239.64141221263 4649785.938683975, 445209.7389056464 4649785.614391948, 445188.9492325391 4649785.5529236365, 445184.89016585646 4649785.473246104, 445165.4247583579 4649785.290577656, 445138.6720028126 4649785.2753466405)))",0.0,0.07495539172409005,0.0,2290.0,0.0
